action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,True,0.0,False,False,False,False,89.7442466999928,0,False,337,69.66384279905463,242,False,True,laptop,1.0,0.3054729127871204,full,300,2.0,False,0,19,20,attack-v2-row-v1,800074623,300,300,False,True,measurement_tampering,250,0,0,True
False,True,True,0.0,False,False,False,False,88.62006099999417,0,False,329,69.07647682490972,244,False,True,laptop,1.0,0.28268895759281326,full,300,1.5,False,0,19,20,attack-v2-row-v1,1106988912,300,300,False,True,measurement_tampering,250,0,0,True
False,True,False,0.0,False,False,True,True,88.90303830002085,1,False,334,119.67466512369396,1,False,True,laptop,1.0,0.3187471023443733,full,300,3.0,True,1,0,20,attack-v2-row-v1,621784000,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.15886460000183,1,False,353,122.10494916319857,1,False,True,laptop,1.0,0.3076005946085034,full,300,1.5,True,1,0,20,attack-v2-row-v1,1007673170,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.82341139999335,1,False,322,108.55498431030237,1,False,True,laptop,1.0,0.3031109351217184,full,300,2.0,True,1,0,20,attack-v2-row-v1,1136702381,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.49178050001501,1,False,319,109.31311195726924,1,False,True,laptop,1.0,0.2901210349661975,full,300,2.0,True,1,1,20,attack-v2-row-v1,552761788,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.13218019998749,1,False,314,107.99843224397746,1,False,True,laptop,1.0,0.30242943815314727,full,300,1.5,True,1,1,20,attack-v2-row-v1,1731467162,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.99588999999105,1,False,391,134.10351257786084,1,False,True,laptop,1.0,0.30826534300942077,full,300,3.0,True,1,1,20,attack-v2-row-v1,2078562298,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.74829650000902,1,False,270,92.94818475762513,1,False,True,laptop,1.0,0.26874515662374265,full,300,3.0,True,1,2,20,attack-v2-row-v1,368577751,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.67168929998297,1,False,334,116.62380180078942,1,False,True,laptop,1.0,0.3184784799462484,full,300,2.0,True,1,2,20,attack-v2-row-v1,718868071,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.22039789997507,1,False,338,118.57887511602073,1,False,True,laptop,1.0,0.3030580886248486,full,300,1.5,True,1,2,20,attack-v2-row-v1,1473908588,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.55512910001562,1,False,326,114.07115286546171,1,False,True,laptop,1.0,0.3035895881755501,full,300,1.5,True,1,3,20,attack-v2-row-v1,1258789011,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.30485309998039,1,False,257,88.09369854050026,1,False,True,laptop,1.0,0.3102833483558673,full,300,2.0,True,1,3,20,attack-v2-row-v1,1307438520,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,90.04360189998988,1,False,340,114.94307273347823,1,False,True,laptop,1.0,0.3121278799244336,full,300,3.0,True,1,3,20,attack-v2-row-v1,1778196381,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.12684630000149,1,False,301,108.11981838601871,1,False,True,laptop,1.0,0.3119940550538347,full,300,2.0,True,1,4,20,attack-v2-row-v1,861028785,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.8036028999777,1,False,295,95.87111116698307,1,False,True,laptop,1.0,0.2890166799172352,full,300,3.0,True,1,4,20,attack-v2-row-v1,1395446561,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.32407869998133,1,False,330,113.49696498992485,1,False,True,laptop,1.0,0.2953279435940449,full,300,1.5,True,1,4,20,attack-v2-row-v1,2108067726,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.85198259999743,1,False,345,122.05446947945478,1,False,True,laptop,1.0,0.302131717673711,full,300,2.0,True,1,5,20,attack-v2-row-v1,804154105,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.68389060001937,1,False,362,122.09960552286294,1,False,True,laptop,1.0,0.2893411684579089,full,300,3.0,True,1,5,20,attack-v2-row-v1,932904628,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.56372390000615,1,False,396,134.95190242046382,1,False,True,laptop,1.0,0.2899209044520277,full,300,1.5,True,1,5,20,attack-v2-row-v1,1056856122,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.25617949999287,1,False,327,111.53024366170762,1,False,True,laptop,1.0,0.30649745817198615,full,300,2.0,True,1,6,20,attack-v2-row-v1,21157614,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.46859519998543,1,False,337,108.8720679906016,1,False,True,laptop,1.0,0.28501262362141944,full,300,1.5,True,1,6,20,attack-v2-row-v1,834881288,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.94163240000489,1,False,362,125.50615208512404,1,False,True,laptop,1.0,0.3078202725880697,full,300,3.0,True,1,6,20,attack-v2-row-v1,1888596381,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.24625150000793,1,False,336,117.94503356997306,1,False,True,laptop,1.0,0.313183493349075,full,300,2.0,True,1,7,20,attack-v2-row-v1,278729439,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.26189719999093,1,False,332,112.75615187495602,1,False,True,laptop,1.0,0.29708931931082627,full,300,3.0,True,1,7,20,attack-v2-row-v1,579476815,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.83055260000401,1,False,330,115.14880125837868,1,False,True,laptop,1.0,0.3135634258683737,full,300,1.5,True,1,7,20,attack-v2-row-v1,1072876093,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.81198909998056,1,False,357,124.88948858994836,1,False,True,laptop,1.0,0.30515241196442006,full,300,1.5,True,1,8,20,attack-v2-row-v1,815464341,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.93751079999493,1,False,303,107.18500853648747,1,False,True,laptop,1.0,0.28324440941412193,full,300,2.0,True,1,8,20,attack-v2-row-v1,1771370838,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.1782212999824,1,False,341,116.40410557035815,1,False,True,laptop,1.0,0.3149603507694161,full,300,3.0,True,1,8,20,attack-v2-row-v1,1965379678,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.35654060001252,1,False,299,101.04438656571413,1,False,True,laptop,1.0,0.2959123953990192,full,300,2.0,True,1,9,20,attack-v2-row-v1,395427012,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.85699020000175,1,False,346,121.08552564846408,1,False,True,laptop,1.0,0.304433049764445,full,300,1.5,True,1,9,20,attack-v2-row-v1,699145421,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.11060960000032,1,False,274,93.67114520932947,1,False,True,laptop,1.0,0.30576918680064735,full,300,3.0,True,1,9,20,attack-v2-row-v1,1386909914,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.14166940000723,1,False,306,104.21970007440665,1,False,True,laptop,1.0,0.31026090633348336,full,300,3.0,True,1,10,20,attack-v2-row-v1,398729137,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.6279447999841,1,False,330,120.47060177201077,1,False,True,laptop,1.0,0.2919404775188586,full,300,2.0,True,1,10,20,attack-v2-row-v1,1358763375,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.54467830000794,1,False,377,132.78621283133037,1,False,True,laptop,1.0,0.29156909936301456,full,300,1.5,True,1,10,20,attack-v2-row-v1,1654680499,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.89599489999819,1,False,306,104.91061726949113,1,False,True,laptop,1.0,0.32519748873762744,full,300,1.5,True,1,11,20,attack-v2-row-v1,1126810529,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.38657550001517,1,False,290,97.77188807133123,1,False,True,laptop,1.0,0.30070490216244905,full,300,3.0,True,1,11,20,attack-v2-row-v1,1196491114,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.48830229998566,1,False,385,137.24222523761395,1,False,True,laptop,1.0,0.2949122820422224,full,300,2.0,True,1,11,20,attack-v2-row-v1,1389268936,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.49129219999304,1,False,314,115.20001239032847,1,False,True,laptop,1.0,0.2903351994660231,full,300,2.0,True,1,12,20,attack-v2-row-v1,441021293,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.3099399000057,1,False,340,117.06232286088895,1,False,True,laptop,1.0,0.29689338694676004,full,300,1.5,True,1,12,20,attack-v2-row-v1,1276188035,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.95630409999285,1,False,338,114.59458245373565,1,False,True,laptop,1.0,0.270100930451796,full,300,3.0,True,1,12,20,attack-v2-row-v1,2054261223,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.52226150000934,1,False,322,112.36525028423725,1,False,True,laptop,1.0,0.32382883433154075,full,300,2.0,True,1,13,20,attack-v2-row-v1,247403797,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.16813090001233,1,False,329,119.03403121950704,1,False,True,laptop,1.0,0.2953839204815725,full,300,1.5,True,1,13,20,attack-v2-row-v1,1362884201,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.69514549997984,1,False,321,113.9414948421508,1,False,True,laptop,1.0,0.29748934359512325,full,300,3.0,True,1,13,20,attack-v2-row-v1,1741803328,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.08783820000826,1,False,289,98.84839625073153,1,False,True,laptop,1.0,0.29625529217953117,full,300,2.0,True,1,14,20,attack-v2-row-v1,147657131,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.52040079998551,1,False,346,124.75706702825543,1,False,True,laptop,1.0,0.3140694926396729,full,300,1.5,True,1,14,20,attack-v2-row-v1,581187781,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.56448709999677,1,False,328,114.57564766724197,1,False,True,laptop,1.0,0.28512100056880924,full,300,3.0,True,1,14,20,attack-v2-row-v1,1081246123,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,True,False,True,True,88.87866990000475,1,False,225,80.00591891083933,1,False,True,laptop,1.0,0.29007190239479796,full,300,1.5,True,1,15,20,attack-v2-row-v1,6963736,300,300,False,False,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.06492110001273,1,False,286,103.98293785168856,1,False,True,laptop,1.0,0.28864562032235075,full,300,2.0,True,1,15,20,attack-v2-row-v1,775178152,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.42787749998388,1,False,329,111.17031538045782,1,False,True,laptop,1.0,0.29033809788416004,full,300,3.0,True,1,15,20,attack-v2-row-v1,972860386,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.17781609998201,1,False,289,99.30461371626855,1,False,True,laptop,1.0,0.3052350104790527,full,300,1.5,True,1,16,20,attack-v2-row-v1,222513412,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.64197460000287,1,False,354,126.8893246179188,1,False,True,laptop,1.0,0.291196738580081,full,300,3.0,True,1,16,20,attack-v2-row-v1,307354485,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.97137369998381,1,False,334,117.70273593477742,1,False,True,laptop,1.0,0.3122748624588592,full,300,2.0,True,1,16,20,attack-v2-row-v1,1723482704,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.31847910000943,1,False,290,98.43720274939803,1,False,True,laptop,1.0,0.33231906942192707,full,300,1.5,True,1,17,20,attack-v2-row-v1,394391457,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.81798530000378,1,False,326,113.10633733134797,1,False,True,laptop,1.0,0.3060981036091979,full,300,2.0,True,1,17,20,attack-v2-row-v1,453743872,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.74235250000493,1,False,365,128.32423654357993,1,False,True,laptop,1.0,0.30604258047154187,full,300,3.0,True,1,17,20,attack-v2-row-v1,961261454,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.22148479998577,1,False,339,118.77822286725353,1,False,True,laptop,1.0,0.3024890440359093,full,300,3.0,True,1,18,20,attack-v2-row-v1,155066407,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.86110000000917,1,False,295,103.57362582207908,1,False,True,laptop,1.0,0.31776855352376804,full,300,1.5,True,1,18,20,attack-v2-row-v1,701460213,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.00595830002567,1,False,331,111.13486636703392,1,False,True,laptop,1.0,0.294954459165203,full,300,2.0,True,1,18,20,attack-v2-row-v1,1647518553,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.15448989998549,1,False,379,133.43734989041658,1,False,True,laptop,1.0,0.32168600376553297,full,300,3.0,True,1,19,20,attack-v2-row-v1,560948950,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.55930030002492,1,False,306,106.75103369252717,1,False,True,laptop,1.0,0.3054729127871204,full,300,2.0,True,1,19,20,attack-v2-row-v1,800074623,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.48750809999183,1,False,249,89.85490153052835,1,False,True,laptop,1.0,0.28268895759281326,full,300,1.5,True,1,19,20,attack-v2-row-v1,1106988912,300,300,False,True,measurement_tampering,250,0,1,False
