action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_defense_active,parameter_phi,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
True,True,True,0.0,True,False,False,False,96.58391342684627,0,True,0,0.5659830055973243,0,False,True,linux,1.0,0.29068306786688525,full,300,False,1.0,0,19,20,attack-v2-row-v1,1652071382,267,300,False,False,sub_threshold_drift,0,0,0,False
True,True,True,0.0,True,False,False,False,82.03091880772263,0,True,0,0.8321300183238871,0,False,True,linux,1.0,0.28767071842675596,full,300,False,10.0,0,19,20,attack-v2-row-v1,1730462867,228,300,False,False,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.4769090693444,0,False,314,64.14422726082627,0,False,True,linux,1.0,0.3037062127869462,full,300,True,5.0,0,0,20,attack-v2-row-v1,974937818,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.14142041699961,0,False,345,72.16312820258901,0,False,True,linux,1.0,0.31291507393781653,full,300,True,1.0,0,0,20,attack-v2-row-v1,1547927411,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.80498936399817,0,False,351,71.7004534050756,0,False,True,linux,1.0,0.29064879349424727,full,300,True,10.0,0,0,20,attack-v2-row-v1,1835086199,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.1117563736625,0,False,308,64.84401604038753,0,False,True,linux,1.0,0.2786305676936651,full,300,True,25.0,0,0,20,attack-v2-row-v1,1866016886,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.84446551185101,0,False,327,66.6244497281724,0,False,True,linux,1.0,0.3017635762290441,full,300,True,15.0,0,0,20,attack-v2-row-v1,2008214997,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.23127812892199,0,False,316,65.8526845381664,0,False,True,linux,1.0,0.2759726656911109,full,300,True,10.0,0,1,20,attack-v2-row-v1,209012484,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.74898643093184,0,False,273,55.09226694915203,0,False,True,linux,1.0,0.2984471812605207,full,300,True,5.0,0,1,20,attack-v2-row-v1,245189405,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.26779891876504,0,False,348,67.1997604230857,0,False,True,linux,1.0,0.30424626753441153,full,300,True,15.0,0,1,20,attack-v2-row-v1,1495986638,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.07730134390295,0,False,352,72.767133379528,0,False,True,linux,1.0,0.288345444764431,full,300,True,1.0,0,1,20,attack-v2-row-v1,1602083206,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.77891624998301,0,False,324,67.4432126131957,0,False,True,linux,1.0,0.2976938660371771,full,300,True,25.0,0,1,20,attack-v2-row-v1,2008064813,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.028880672995,0,False,299,60.795528750292,0,False,True,linux,1.0,0.3007951394829754,full,300,True,25.0,0,2,20,attack-v2-row-v1,239828457,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.35062365233898,0,False,239,48.36612026574161,0,False,True,linux,1.0,0.294758656771268,full,300,True,5.0,0,2,20,attack-v2-row-v1,353992512,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.84085139492527,0,False,266,54.946893185706834,0,False,True,linux,1.0,0.31104847811660563,full,300,True,1.0,0,2,20,attack-v2-row-v1,1435854842,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.29029005393386,0,False,284,58.61606091442221,0,False,True,linux,1.0,0.3117000005405317,full,300,True,10.0,0,2,20,attack-v2-row-v1,1843979236,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.17233518511057,0,False,325,71.30015769092562,0,False,True,linux,1.0,0.29742616019620455,full,300,True,15.0,0,2,20,attack-v2-row-v1,1931323411,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,110.6846738201566,0,False,302,61.79751554700608,0,False,True,linux,1.0,0.2754158276660782,full,300,True,5.0,0,3,20,attack-v2-row-v1,119338167,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.49686133814976,0,False,290,56.53262654655999,0,False,True,linux,1.0,0.2942580798566324,full,300,True,1.0,0,3,20,attack-v2-row-v1,307961098,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.62442186009139,0,False,283,57.68626514326109,0,False,True,linux,1.0,0.2908289947643519,full,300,True,15.0,0,3,20,attack-v2-row-v1,757129756,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.5320048481226,0,False,317,67.25988546289115,0,False,True,linux,1.0,0.30031643121498,full,300,True,25.0,0,3,20,attack-v2-row-v1,1462307923,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.52015189919621,0,False,372,77.28520050984395,0,False,True,linux,1.0,0.30023153761636445,full,300,True,10.0,0,3,20,attack-v2-row-v1,1777661025,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.99833755195141,0,False,292,60.168595241133595,0,False,True,linux,1.0,0.3197883213141455,full,300,True,1.0,0,4,20,attack-v2-row-v1,430368018,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,110.3193369791843,0,False,361,77.40509998393617,0,False,True,linux,1.0,0.32774116253575547,full,300,True,10.0,0,4,20,attack-v2-row-v1,504067457,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,106.8212321489118,0,False,269,53.12876926727478,0,False,True,linux,1.0,0.29244343386227284,full,300,True,15.0,0,4,20,attack-v2-row-v1,1160575903,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.34433265030384,0,False,332,69.17601263437669,0,False,True,linux,1.0,0.30717356446397825,full,300,True,5.0,0,4,20,attack-v2-row-v1,1236043459,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.81104977801442,0,False,332,70.10438507122299,0,False,True,linux,1.0,0.2899687846720128,full,300,True,25.0,0,4,20,attack-v2-row-v1,1521631118,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.24743165494874,0,False,256,52.276818372566915,0,False,True,linux,1.0,0.3042664071447544,full,300,True,25.0,0,5,20,attack-v2-row-v1,343401543,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,106.72819822188467,0,False,316,62.84350031771719,0,False,True,linux,1.0,0.30719282817505045,full,300,True,15.0,0,5,20,attack-v2-row-v1,352634036,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.07186305010691,0,False,290,58.88577423140822,0,False,True,linux,1.0,0.28971898178353206,full,300,True,1.0,0,5,20,attack-v2-row-v1,972081127,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.74913552729413,0,False,308,63.577368088418325,0,False,True,linux,1.0,0.3057019353413196,full,300,True,5.0,0,5,20,attack-v2-row-v1,1215393562,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.74209173489362,0,False,359,74.49783132695352,0,False,True,linux,1.0,0.2947658275050197,full,300,True,10.0,0,5,20,attack-v2-row-v1,2062581672,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.41265111323446,0,False,311,63.33452640552693,0,False,True,linux,1.0,0.28947706568798476,full,300,True,25.0,0,6,20,attack-v2-row-v1,1108877554,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.51154406229034,0,False,367,73.30678327403538,0,False,True,linux,1.0,0.3021452677759249,full,300,True,15.0,0,6,20,attack-v2-row-v1,1254139127,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.60621685627848,0,False,330,68.35299021229885,0,False,True,linux,1.0,0.30855869096025285,full,300,True,5.0,0,6,20,attack-v2-row-v1,1264743236,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.52739284280688,0,False,298,61.14768286822652,0,False,True,linux,1.0,0.2896389565455246,full,300,True,1.0,0,6,20,attack-v2-row-v1,1799713535,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.63023595279083,0,False,263,52.02066353814925,0,False,True,linux,1.0,0.2838072658439744,full,300,True,10.0,0,6,20,attack-v2-row-v1,1994253093,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.32893824018538,0,False,364,75.44871716976462,0,False,True,linux,1.0,0.28683484169472173,full,300,True,10.0,0,7,20,attack-v2-row-v1,53267140,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,106.76857185503468,0,False,303,63.923222251900505,0,False,True,linux,1.0,0.30125691232289276,full,300,True,25.0,0,7,20,attack-v2-row-v1,303738758,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.78200740832835,0,False,312,63.9021033084936,0,False,True,linux,1.0,0.2798450901598996,full,300,True,15.0,0,7,20,attack-v2-row-v1,489803686,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.42421916173771,0,False,286,58.85208961443701,0,False,True,linux,1.0,0.3119625976943891,full,300,True,1.0,0,7,20,attack-v2-row-v1,1925497981,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.0528129846789,0,False,341,69.38585060784347,0,False,True,linux,1.0,0.30195090882275033,full,300,True,5.0,0,7,20,attack-v2-row-v1,2024449876,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.92378813540563,0,False,245,51.61707234245802,0,False,True,linux,1.0,0.2976996414080377,full,300,True,1.0,0,8,20,attack-v2-row-v1,197411107,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.03038447909057,0,False,325,64.0439094030415,0,False,True,linux,1.0,0.30244057929363644,full,300,True,15.0,0,8,20,attack-v2-row-v1,524050755,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.87101276405156,0,False,339,70.96851869391688,0,False,True,linux,1.0,0.28241759595523513,full,300,True,5.0,0,8,20,attack-v2-row-v1,1759211027,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.12558487476781,0,False,261,55.40484055421823,0,False,True,linux,1.0,0.307510226135746,full,300,True,10.0,0,8,20,attack-v2-row-v1,1962568291,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.32610235130414,0,False,336,67.19605816783482,0,False,True,linux,1.0,0.3052647693163296,full,300,True,25.0,0,8,20,attack-v2-row-v1,2008106107,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.65849517704919,0,False,349,72.74984806604276,0,False,True,linux,1.0,0.29614531528099586,full,300,True,15.0,0,9,20,attack-v2-row-v1,537289106,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,111.23565991409123,0,False,235,48.333282279349866,0,False,True,linux,1.0,0.2937593827023445,full,300,True,5.0,0,9,20,attack-v2-row-v1,1641406832,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.23763362923637,0,False,307,63.73297040882806,0,False,True,linux,1.0,0.29601964772241723,full,300,True,25.0,0,9,20,attack-v2-row-v1,1671834856,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.69790865201503,0,False,323,67.91403880978712,0,False,True,linux,1.0,0.28725656707913655,full,300,True,10.0,0,9,20,attack-v2-row-v1,1750863595,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.52329741371796,0,False,264,53.61909430681382,0,False,True,linux,1.0,0.3034530436254965,full,300,True,1.0,0,9,20,attack-v2-row-v1,1988850668,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.35966131929308,0,False,295,61.30881899845987,0,False,True,linux,1.0,0.29583706221051986,full,300,True,15.0,0,10,20,attack-v2-row-v1,33780279,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,105.90470879292116,0,False,273,57.093605831201586,0,False,True,linux,1.0,0.3176144194346424,full,300,True,25.0,0,10,20,attack-v2-row-v1,113974813,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.72041415516287,0,False,245,50.28709350498473,0,False,True,linux,1.0,0.3099972096056168,full,300,True,5.0,0,10,20,attack-v2-row-v1,462586610,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.67210715077817,0,False,280,58.524477312738,0,False,True,linux,1.0,0.2937511631723731,full,300,True,10.0,0,10,20,attack-v2-row-v1,1881552010,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,110.04567245906219,0,False,285,59.83205427377449,0,False,True,linux,1.0,0.2796212601840543,full,300,True,1.0,0,10,20,attack-v2-row-v1,1933311514,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.02959965029731,0,False,328,69.05175880547826,0,False,True,linux,1.0,0.28801718292615497,full,300,True,1.0,0,11,20,attack-v2-row-v1,7604358,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.35034967213869,0,False,314,64.69105284849475,0,False,True,linux,1.0,0.30543636630628535,full,300,True,5.0,0,11,20,attack-v2-row-v1,311670048,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,110.27365179918706,0,False,290,59.74331902374061,0,False,True,linux,1.0,0.28412019784209896,full,300,True,10.0,0,11,20,attack-v2-row-v1,492141177,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.43552562175319,0,False,335,69.27287020770264,0,False,True,linux,1.0,0.28571222883051567,full,300,True,25.0,0,11,20,attack-v2-row-v1,535061088,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.15227974858135,0,False,300,61.384435920160776,0,False,True,linux,1.0,0.3156999936768125,full,300,True,15.0,0,11,20,attack-v2-row-v1,986556274,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.97940671769902,0,False,307,62.345515733675605,0,False,True,linux,1.0,0.28298228598525105,full,300,True,1.0,0,12,20,attack-v2-row-v1,555905958,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.94631100166589,0,False,239,48.921419850463494,0,False,True,linux,1.0,0.29449145889231404,full,300,True,5.0,0,12,20,attack-v2-row-v1,995688506,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.00410775700584,0,False,348,72.34204094201196,0,False,True,linux,1.0,0.284264380998921,full,300,True,15.0,0,12,20,attack-v2-row-v1,1109872905,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,110.93226763466373,0,False,410,85.51139185630714,0,False,True,linux,1.0,0.3039238254271038,full,300,True,10.0,0,12,20,attack-v2-row-v1,1168992026,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,105.29655451280996,0,False,310,66.1094008859204,0,False,True,linux,1.0,0.2733639994527172,full,300,True,25.0,0,12,20,attack-v2-row-v1,1439416609,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.72574715083465,0,False,281,60.88088401285192,0,False,True,linux,1.0,0.30783042734966604,full,300,True,10.0,0,13,20,attack-v2-row-v1,33206100,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.5884064217098,0,False,324,67.58534019278306,0,False,True,linux,1.0,0.30389712405366426,full,300,True,1.0,0,13,20,attack-v2-row-v1,428053225,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,94.48083788901567,0,False,329,67.28072236421674,0,False,True,linux,1.0,0.2760816255245923,full,300,True,25.0,0,13,20,attack-v2-row-v1,654240845,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.76026982581243,0,False,343,71.83284706912798,0,False,True,linux,1.0,0.3155463019900352,full,300,True,15.0,0,13,20,attack-v2-row-v1,1220574409,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.6728569730185,0,False,328,67.2868206715223,0,False,True,linux,1.0,0.2691557007444286,full,300,True,5.0,0,13,20,attack-v2-row-v1,2048625379,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.97437103278935,0,False,359,74.3922125806571,0,False,True,linux,1.0,0.3097279568662802,full,300,True,10.0,0,14,20,attack-v2-row-v1,197505884,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.31124806730077,0,False,365,75.76756348675579,0,False,True,linux,1.0,0.2897018705383356,full,300,True,15.0,0,14,20,attack-v2-row-v1,764408166,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,96.75853611668572,0,False,295,60.596133340446514,0,False,True,linux,1.0,0.2964420179776764,full,300,True,25.0,0,14,20,attack-v2-row-v1,1004470255,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.20225853007287,0,False,294,59.64829325897911,0,False,True,linux,1.0,0.301853444760532,full,300,True,5.0,0,14,20,attack-v2-row-v1,1173150664,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.43366240803152,0,False,345,71.4094967509235,0,False,True,linux,1.0,0.2993119770685268,full,300,True,1.0,0,14,20,attack-v2-row-v1,1430659614,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,93.33067167829722,0,False,332,67.96581937307835,0,False,True,linux,1.0,0.2743573972293741,full,300,True,25.0,0,15,20,attack-v2-row-v1,410727853,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.09364216588438,0,False,320,64.25084515605153,0,False,True,linux,1.0,0.30534689482657357,full,300,True,15.0,0,15,20,attack-v2-row-v1,482857390,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.43605477688834,0,False,308,63.82895376817878,0,False,True,linux,1.0,0.28808837774286244,full,300,True,1.0,0,15,20,attack-v2-row-v1,673652401,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.75985018070787,0,False,312,64.29378215444747,0,False,True,linux,1.0,0.2854999884203127,full,300,True,10.0,0,15,20,attack-v2-row-v1,1236769791,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.76340346131474,0,False,333,69.9772189739582,0,False,True,linux,1.0,0.3073944537820362,full,300,True,5.0,0,15,20,attack-v2-row-v1,1541582834,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,72.74235958978534,0,False,315,64.0939119672922,0,False,True,linux,1.0,0.3078903939983596,full,300,True,25.0,0,16,20,attack-v2-row-v1,270441024,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.66727691097185,0,False,316,64.65568713069935,0,False,True,linux,1.0,0.31376296784388763,full,300,True,5.0,0,16,20,attack-v2-row-v1,1612987275,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.1915870020166,0,False,288,59.44001613219339,0,False,True,linux,1.0,0.30627451680687945,full,300,True,1.0,0,16,20,attack-v2-row-v1,1620996424,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.57286396995187,0,False,248,51.624944110127515,0,False,True,linux,1.0,0.2701396615406541,full,300,True,10.0,0,16,20,attack-v2-row-v1,1678225148,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.19790033111349,0,False,316,63.183954038049485,0,False,True,linux,1.0,0.3101717465532749,full,300,True,15.0,0,16,20,attack-v2-row-v1,2106866551,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.53284875117242,0,False,293,61.208068569237014,0,False,True,linux,1.0,0.2722553214129232,full,300,True,5.0,0,17,20,attack-v2-row-v1,326023888,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,66.76490573212504,0,False,296,61.18684714154768,0,False,True,linux,1.0,0.30278157439854736,full,300,True,25.0,0,17,20,attack-v2-row-v1,539955273,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.56171586085111,0,False,318,69.08733039482152,0,False,True,linux,1.0,0.300679002055679,full,300,True,1.0,0,17,20,attack-v2-row-v1,768074150,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.15233415691182,0,False,292,61.83761935892147,0,False,True,linux,1.0,0.2959340954712535,full,300,True,10.0,0,17,20,attack-v2-row-v1,1816892775,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.30025349091738,0,False,303,61.600593956879216,0,False,True,linux,1.0,0.2924046718272589,full,300,True,15.0,0,17,20,attack-v2-row-v1,2037979620,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.14095017360523,0,False,371,79.22130827131527,0,False,True,linux,1.0,0.2996695818500339,full,300,True,15.0,0,18,20,attack-v2-row-v1,17774988,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,67.49282343592495,0,False,305,61.809877251424176,0,False,True,linux,1.0,0.29295104639610486,full,300,True,25.0,0,18,20,attack-v2-row-v1,117303397,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.47687819413841,0,False,350,71.62761183365932,0,False,True,linux,1.0,0.2730562515647316,full,300,True,5.0,0,18,20,attack-v2-row-v1,544759282,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,True,False,True,True,108.9125372748822,0,False,230,47.18156763124465,0,False,True,linux,1.0,0.2913774405716836,full,300,True,10.0,0,18,20,attack-v2-row-v1,1692853466,300,300,False,False,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,108.69986291509122,0,False,305,61.443106947845074,0,False,True,linux,1.0,0.3029082668480147,full,300,True,1.0,0,18,20,attack-v2-row-v1,1780406882,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,57.36093693226576,0,False,301,65.11909925732932,0,False,True,linux,1.0,0.29857124680031316,full,300,True,25.0,0,19,20,attack-v2-row-v1,684206522,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.35414913203567,0,False,252,50.64437784607988,0,False,True,linux,1.0,0.2883264585503947,full,300,True,5.0,0,19,20,attack-v2-row-v1,889231506,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.94976614182815,0,False,309,62.249680254255274,0,False,True,linux,1.0,0.28606692904046993,full,300,True,15.0,0,19,20,attack-v2-row-v1,1236204229,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,107.86230224510655,0,False,278,57.48872550101177,0,False,True,linux,1.0,0.2790594234185329,full,300,True,1.0,0,19,20,attack-v2-row-v1,1652071382,300,300,False,True,sub_threshold_drift,0,0,0,False
True,True,True,0.0,False,False,True,True,109.32953236903995,0,False,371,75.62740255195365,0,False,True,linux,1.0,0.29128846804302266,full,300,True,10.0,0,19,20,attack-v2-row-v1,1730462867,300,300,False,True,sub_threshold_drift,0,0,0,False
