rr,phi,alpha,seed,termination_reason,steps_run,population_final,ai_generation_final,L_t_final,U_sys_final,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate
0.07,10.0,0.5,1,extinction,5850,0,1269,0.0009000000000000001,0.02699460107978404,588766.0080616549,1.1889132249622805e-23,588766.0080616549
0.07,5.0,0.5,4,extinction,31841,0,4058,0.0009000000000000001,0.01349730053989202,1307462.4107124098,1.5764179324480803e-136,1307462.4107124098
0.07,5.0,1.0,4,extinction,31841,0,4058,0.0009000000000000001,0.01349730053989202,1307462.4107124098,1.5764179324480803e-136,1307462.4107124098
0.07,5.0,2.0,4,extinction,31841,0,4058,0.0009000000000000001,0.01349730053989202,1307462.4107124098,1.5764179324480803e-136,1307462.4107124098
0.07,10.0,1.0,1,extinction,5850,0,1269,0.0009000000000000001,0.02699460107978404,588766.0080616549,1.1889132249622805e-23,588766.0080616549
0.07,5.0,0.5,0,max_steps,50000,111,6999,0.7157517868796264,28.629937214893275,2380950.635734159,5.756916674925107e-215,2380950.635734159
0.07,5.0,0.5,2,max_steps,50000,131,7023,1.3602529749366703,54.409945378624954,2379964.203699482,5.756925302026184e-215,2379964.203699482
0.07,5.0,0.5,3,max_steps,50000,83,6560,0.7292825258773592,29.171195420712994,2185220.8909271476,5.756922829073722e-215,2185220.8909271476
0.07,5.0,1.0,0,max_steps,50000,111,6999,0.7157517868796264,28.629937214893275,2380950.635734159,5.756916674925107e-215,2380950.635734159
0.07,5.0,1.0,2,max_steps,50000,131,7023,1.3602529749366703,54.409945378624954,2379964.203699482,5.756925302026184e-215,2379964.203699482
0.07,5.0,1.0,3,max_steps,50000,83,6560,0.7292825258773592,29.171195420712994,2185220.8909271476,5.756922829073722e-215,2185220.8909271476
0.07,5.0,2.0,0,max_steps,50000,111,6999,0.7157517868796264,28.629937214893275,2380950.635734159,5.756916674925107e-215,2380950.635734159
0.07,5.0,2.0,2,max_steps,50000,131,7023,1.3602529749366703,54.409945378624954,2379964.203699482,5.756925302026184e-215,2379964.203699482
0.07,5.0,2.0,3,max_steps,50000,83,6560,0.7292825258773592,29.171195420712994,2185220.8909271476,5.756922829073722e-215,2185220.8909271476
0.07,10.0,2.0,1,extinction,5850,0,1269,0.0009000000000000001,0.02699460107978404,588766.0080616549,1.1889132249622805e-23,588766.0080616549
0.07,10.0,0.5,0,max_steps,50000,111,10570,0.8348176549113588,66.78513775295099,5521393.46360902,5.756919997892844e-215,5521393.46360902
0.07,10.0,0.5,2,max_steps,50000,131,10583,1.3602529749366703,108.81989075724991,5526435.666823302,5.756925302026184e-215,5526435.666823302
0.07,15.0,0.5,1,extinction,5850,0,1573,0.0008613481451073029,0.03876009746839486,935910.2876276898,1.1891335491877479e-23,935910.2876276898
0.07,10.0,0.5,3,max_steps,50000,83,9937,0.45962988145667777,36.77019321344475,5114299.531981747,5.756912781335285e-215,5114299.531981747
0.07,10.0,0.5,4,extinction,31841,0,6113,0.0009000000000000001,0.02699460107978404,3056158.4412351623,1.5764179324480803e-136,3056158.4412351623
0.07,15.0,1.0,1,extinction,5850,0,1573,0.0001,0.004499933933632178,935910.270497608,1.1891335491877479e-23,935910.270497608
0.07,10.0,1.0,4,extinction,31841,0,6113,0.0009000000000000001,0.02699460107978404,3056158.4412351623,1.5764179324480803e-136,3056158.4412351623
0.07,10.0,1.0,0,max_steps,50000,111,10570,0.8348176549113588,66.78513775295099,5521393.46360902,5.756919997892844e-215,5521393.46360902
0.07,10.0,2.0,4,extinction,31841,0,6113,0.0009000000000000001,0.02699460107978404,3056158.4412351623,1.5764179324480803e-136,3056158.4412351623
0.07,15.0,2.0,1,extinction,5850,0,1573,0.0001,0.004499933933632178,935910.270497608,1.1891335491877479e-23,935910.270497608
0.07,15.0,0.5,4,extinction,31841,0,7649,0.0016585127635302746,0.07462497523786782,4903017.424659462,1.5765621102185164e-136,4903017.424659462
0.07,10.0,1.0,2,max_steps,50000,131,10583,1.3602529749366703,108.81989075724991,5526435.666823302,5.756925302026184e-215,5526435.666823302
0.07,10.0,1.0,3,max_steps,50000,83,9937,0.45962988145667777,36.77019321344475,5114299.531981747,5.756912781335285e-215,5114299.531981747
0.07,10.0,2.0,0,max_steps,50000,111,10570,0.8348176549113588,66.78513775295099,5521393.46360902,5.756919997892844e-215,5521393.46360902
0.07,10.0,2.0,2,max_steps,50000,131,10583,1.3602529749366703,108.81989075724991,5526435.666823302,5.756925302026184e-215,5526435.666823302
0.07,10.0,2.0,3,max_steps,50000,83,9937,0.45962988145667777,36.77019321344475,5114299.531981747,5.756912781335285e-215,5114299.531981747
0.07,15.0,0.5,0,max_steps,50000,111,13060,0.8348176549113588,100.17770662942647,8794838.604058657,5.756919997892844e-215,8794838.604058657
0.07,15.0,0.5,2,max_steps,50000,131,13151,1.1662468943863278,139.9491213756783,8823354.227925599,5.756922859326577e-215,8823354.227925599
0.07,15.0,0.5,3,max_steps,50000,83,12390,0.45962988145667777,55.15528982016713,8196357.842602178,5.756912781335285e-215,8196357.842602178
0.07,15.0,1.0,0,max_steps,50000,111,13060,0.8348176549113588,100.17770662942647,8794838.604058657,5.756919997892844e-215,8794838.604058657
0.07,15.0,1.0,4,extinction,31841,0,7649,0.0016585127635302746,0.07462497523786782,4903017.424659462,1.5765621102185164e-136,4903017.424659462
0.07,15.0,1.0,2,max_steps,50000,131,13151,1.1662468943863278,139.9491213756783,8823354.227925599,5.756922859326577e-215,8823354.227925599
0.07,15.0,1.0,3,max_steps,50000,83,12390,0.45962988145667777,55.15528982016713,8196357.842602178,5.756912781335285e-215,8196357.842602178
0.07,15.0,2.0,4,extinction,31841,0,7649,0.0016585127635302746,0.07462497523786782,4903017.424659462,1.5765621102185164e-136,4903017.424659462
0.07,15.0,2.0,0,max_steps,50000,111,13060,0.8348176549113588,100.17770662942647,8794838.604058657,5.756919997892844e-215,8794838.604058657
0.07,15.0,2.0,2,max_steps,50000,131,13151,1.1662468943863278,139.9491213756783,8823354.227925599,5.756922859326577e-215,8823354.227925599
0.07,15.0,2.0,3,max_steps,50000,83,12390,0.45962988145667777,55.15528982016713,8196357.842602178,5.756912781335285e-215,8196357.842602178
0.08,5.0,0.5,0,max_steps,50000,270,15792,2.4334016748959795,97.33571592276776,7745064.579622966,5.756922907802329e-215,7745064.579622966
0.08,5.0,0.5,1,max_steps,50000,342,15790,4.8440911103414575,193.76315890607947,7701155.705824304,5.756929247030374e-215,7701155.705824304
0.08,5.0,0.5,2,max_steps,50000,282,15699,2.552817323476306,102.11232470413367,7644382.674456926,5.756922911554493e-215,7644382.674456926
0.08,5.0,0.5,3,max_steps,50000,361,15725,5.229729224900968,209.1886452165029,7672880.976901665,5.756929257468911e-215,7672880.976901665
0.08,5.0,0.5,4,max_steps,50000,369,15818,4.485259494120974,179.40987434562817,7745755.103763385,5.75692745406874e-215,7745755.103763385
0.08,5.0,1.0,0,max_steps,50000,270,15792,2.4334016748959795,97.33571592276776,7745064.579622966,5.756922907802329e-215,7745064.579622966
0.08,5.0,1.0,1,max_steps,50000,342,15790,4.8440911103414575,193.76315890607947,7701155.705824304,5.756929247030374e-215,7701155.705824304
0.08,5.0,1.0,2,max_steps,50000,282,15699,2.552817323476306,102.11232470413367,7644382.674456926,5.756922911554493e-215,7644382.674456926
0.08,5.0,1.0,3,max_steps,50000,361,15725,5.229729224900968,209.1886452165029,7672880.976901665,5.756929257468911e-215,7672880.976901665
0.08,5.0,1.0,4,max_steps,50000,369,15818,4.485259494120974,179.40987434562817,7745755.103763385,5.75692745406874e-215,7745755.103763385
0.08,5.0,2.0,0,max_steps,50000,270,15792,2.4334016748959795,97.33571592276776,7745064.579622966,5.756922907802329e-215,7745064.579622966
0.08,5.0,2.0,1,max_steps,50000,342,15790,4.8440911103414575,193.76315890607947,7701155.705824304,5.756929247030374e-215,7701155.705824304
0.08,5.0,2.0,2,max_steps,50000,282,15699,2.552817323476306,102.11232470413367,7644382.674456926,5.756922911554493e-215,7644382.674456926
0.08,5.0,2.0,3,max_steps,50000,361,15725,5.229729224900968,209.1886452165029,7672880.976901665,5.756929257468911e-215,7672880.976901665
0.08,5.0,2.0,4,max_steps,50000,369,15818,4.485259494120974,179.40987434562817,7745755.103763385,5.75692745406874e-215,7745755.103763385
0.08,10.0,0.5,0,max_steps,50000,270,22375,2.838199941561136,227.05527271716875,16526523.568737704,5.756925350501936e-215,16526523.568737704
0.08,10.0,0.5,1,max_steps,50000,342,22191,4.8440911103414575,387.52631781215894,16413017.563053988,5.756929247030374e-215,16413017.563053988
0.08,10.0,0.5,2,max_steps,50000,282,22039,4.05048744844009,324.0381837804778,16291507.056628952,5.75692924418376e-215,16291507.056628952
0.08,10.0,0.5,3,max_steps,50000,361,22137,4.483839094199467,358.7061175026905,16360312.101145884,5.756927461853228e-215,16360312.101145884
0.08,10.0,0.5,4,max_steps,50000,369,22327,5.231385909457324,418.50982429975954,16518572.229771523,5.756929249684422e-215,16518572.229771523
0.08,10.0,1.0,0,max_steps,50000,270,22375,2.838199941561136,227.05527271716875,16526523.568737704,5.756925350501936e-215,16526523.568737704
0.08,10.0,1.0,1,max_steps,50000,342,22191,4.8440911103414575,387.52631781215894,16413017.563053988,5.756929247030374e-215,16413017.563053988
0.08,10.0,1.0,2,max_steps,50000,282,22039,4.05048744844009,324.0381837804778,16291507.056628952,5.75692924418376e-215,16291507.056628952
0.08,10.0,1.0,3,max_steps,50000,361,22137,4.483839094199467,358.7061175026905,16360312.101145884,5.756927461853228e-215,16360312.101145884
0.08,10.0,1.0,4,max_steps,50000,369,22327,5.231385909457324,418.50982429975954,16518572.229771523,5.756929249684422e-215,16518572.229771523
0.08,10.0,2.0,0,max_steps,50000,270,22375,2.838199941561136,227.05527271716875,16526523.568737704,5.756925350501936e-215,16526523.568737704
0.08,10.0,2.0,1,max_steps,50000,342,22191,4.8440911103414575,387.52631781215894,16413017.563053988,5.756929247030374e-215,16413017.563053988
0.08,10.0,2.0,2,max_steps,50000,282,22039,4.05048744844009,324.0381837804778,16291507.056628952,5.75692924418376e-215,16291507.056628952
0.08,10.0,2.0,3,max_steps,50000,361,22137,4.483839094199467,358.7061175026905,16360312.101145884,5.756927461853228e-215,16360312.101145884
0.08,10.0,2.0,4,max_steps,50000,369,22327,5.231385909457324,418.50982429975954,16518572.229771523,5.756929249684422e-215,16518572.229771523
0.08,15.0,0.5,0,max_steps,50000,270,24992,3.8610138103251317,463.32049577717737,25284502.95648802,5.756929240431596e-215,25284502.95648802
0.08,15.0,0.5,1,max_steps,50000,342,24989,4.153202615729007,498.38290965307203,25148590.66225921,5.756927451414692e-215,25148590.66225921
0.08,15.0,0.5,2,max_steps,50000,282,24984,3.4727866761063217,416.7332267469148,24993358.186003722,5.756927448568077e-215,24993358.186003722
0.08,15.0,0.5,3,max_steps,50000,361,24970,4.483839094199467,538.0591762540357,25074479.740078747,5.756927461853228e-215,25074479.740078747
0.08,15.0,0.5,4,max_steps,50000,369,24984,5.231385909457324,627.7647364496393,25279292.68427494,5.756929249684422e-215,25279292.68427494
0.08,15.0,1.0,0,max_steps,50000,270,24992,3.8610138103251317,463.32049577717737,25284502.95648802,5.756929240431596e-215,25284502.95648802
0.08,15.0,1.0,1,max_steps,50000,342,24989,4.153202615729007,498.38290965307203,25148590.66225921,5.756927451414692e-215,25148590.66225921
0.08,15.0,1.0,2,max_steps,50000,282,24984,3.4727866761063217,416.7332267469148,24993358.186003722,5.756927448568077e-215,24993358.186003722
0.08,15.0,1.0,3,max_steps,50000,361,24970,4.483839094199467,538.0591762540357,25074479.740078747,5.756927461853228e-215,25074479.740078747
0.08,15.0,1.0,4,max_steps,50000,369,24984,5.231385909457324,627.7647364496393,25279292.68427494,5.756929249684422e-215,25279292.68427494
0.08,15.0,2.0,0,max_steps,50000,270,24992,3.8610138103251317,463.32049577717737,25284502.95648802,5.756929240431596e-215,25284502.95648802
0.08,15.0,2.0,1,max_steps,50000,342,24989,4.153202615729007,498.38290965307203,25148590.66225921,5.756927451414692e-215,25148590.66225921
0.08,15.0,2.0,2,max_steps,50000,282,24984,3.4727866761063217,416.7332267469148,24993358.186003722,5.756927448568077e-215,24993358.186003722
0.08,15.0,2.0,3,max_steps,50000,361,24970,4.483839094199467,538.0591762540357,25074479.740078747,5.756927461853228e-215,25074479.740078747
0.08,15.0,2.0,4,max_steps,50000,369,24984,5.231385909457324,627.7647364496393,25279292.68427494,5.756929249684422e-215,25279292.68427494
0.09,5.0,0.5,0,max_steps,50000,433,17243,4.5979692724650265,183.91818589143645,11525021.710026221,5.7569253603919e-215,11525021.710026221
0.09,5.0,0.5,1,max_steps,50000,404,17185,5.78988987370533,231.59501485728765,11487009.455505215,5.756929252275437e-215,11487009.455505215
0.09,5.0,0.5,2,max_steps,50000,516,17250,5.453224508312657,218.1282866761478,11468903.915437732,5.756925364781775e-215,11468903.915437732
0.09,5.0,0.5,4,max_steps,50000,434,17278,6.315561333070635,252.62182089715523,11514453.646490067,5.756929259851498e-215,11514453.646490067
0.09,5.0,0.5,3,max_steps,50000,435,17257,6.2133258686725785,248.5324122607551,11456221.040218445,5.756929252946391e-215,11456221.040218445
0.09,5.0,1.0,0,max_steps,50000,433,17243,4.5979692724650265,183.91818589143645,11525021.710026221,5.7569253603919e-215,11525021.710026221
0.09,5.0,1.0,1,max_steps,50000,404,17185,5.78988987370533,231.59501485728765,11487009.455505215,5.756929252275437e-215,11487009.455505215
0.09,5.0,1.0,2,max_steps,50000,516,17250,5.453224508312657,218.1282866761478,11468903.915437732,5.756925364781775e-215,11468903.915437732
0.09,5.0,1.0,3,max_steps,50000,435,17257,6.2133258686725785,248.5324122607551,11456221.040218445,5.756929252946391e-215,11456221.040218445
0.09,5.0,1.0,4,max_steps,50000,434,17278,6.315561333070635,252.62182089715523,11514453.646490067,5.756929259851498e-215,11514453.646490067
0.09,5.0,2.0,0,max_steps,50000,433,17243,4.5979692724650265,183.91818589143645,11525021.710026221,5.7569253603919e-215,11525021.710026221
0.09,5.0,2.0,1,max_steps,50000,404,17185,5.78988987370533,231.59501485728765,11487009.455505215,5.756929252275437e-215,11487009.455505215
0.09,5.0,2.0,2,max_steps,50000,516,17250,5.453224508312657,218.1282866761478,11468903.915437732,5.756925364781775e-215,11468903.915437732
0.09,5.0,2.0,3,max_steps,50000,435,17257,6.2133258686725785,248.5324122607551,11456221.040218445,5.756929252946391e-215,11456221.040218445
0.09,5.0,2.0,4,max_steps,50000,434,17278,6.315561333070635,252.62182089715523,11514453.646490067,5.756929259851498e-215,11514453.646490067
0.09,10.0,0.5,0,max_steps,50000,433,25001,6.254958503971085,500.39542677525276,24638045.919316474,5.75692925032156e-215,24638045.919316474
0.09,10.0,0.5,1,max_steps,50000,404,25001,5.78988987370533,463.1900297145753,24568453.777833253,5.756929252275437e-215,24568453.777833253
0.09,10.0,0.5,2,max_steps,50000,516,24999,7.418425611628148,593.4725626724869,24516649.963357378,5.756929254711435e-215,24516649.963357378
0.09,10.0,0.5,3,max_steps,50000,435,25000,6.2133258686725785,497.0648245215102,24486595.96085886,5.756929252946391e-215,24486595.96085886
0.09,10.0,0.5,4,max_steps,50000,434,24998,5.4148043979414355,433.1831322713201,24607922.754985217,5.756927464235814e-215,24607922.754985217
0.09,10.0,1.0,0,max_steps,50000,433,25001,6.254958503971085,500.39542677525276,24638045.919316474,5.75692925032156e-215,24638045.919316474
0.09,10.0,1.0,1,max_steps,50000,404,25001,5.78988987370533,463.1900297145753,24568453.777833253,5.756929252275437e-215,24568453.777833253
0.09,10.0,1.0,2,max_steps,50000,516,24999,7.418425611628148,593.4725626724869,24516649.963357378,5.756929254711435e-215,24516649.963357378
0.09,10.0,1.0,3,max_steps,50000,435,25000,6.2133258686725785,497.0648245215102,24486595.96085886,5.756929252946391e-215,24486595.96085886
0.09,10.0,1.0,4,max_steps,50000,434,24998,5.4148043979414355,433.1831322713201,24607922.754985217,5.756927464235814e-215,24607922.754985217
0.09,10.0,2.0,0,max_steps,50000,433,25001,6.254958503971085,500.39542677525276,24638045.919316474,5.75692925032156e-215,24638045.919316474
0.09,10.0,2.0,1,max_steps,50000,404,25001,5.78988987370533,463.1900297145753,24568453.777833253,5.756929252275437e-215,24568453.777833253
0.09,10.0,2.0,2,max_steps,50000,516,24999,7.418425611628148,593.4725626724869,24516649.963357378,5.756929254711435e-215,24516649.963357378
0.09,10.0,2.0,3,max_steps,50000,435,25000,6.2133258686725785,497.0648245215102,24486595.96085886,5.756929252946391e-215,24486595.96085886
0.09,10.0,2.0,4,max_steps,50000,434,24998,5.4148043979414355,433.1831322713201,24607922.754985217,5.756927464235814e-215,24607922.754985217
0.09,15.0,0.5,0,max_steps,50000,433,25001,6.254958503971085,750.5931401628791,36956668.87671882,5.75692925032156e-215,36956668.87671882
0.09,15.0,0.5,1,max_steps,50000,404,25001,5.78988987370533,694.7850445718628,36852280.66449363,5.756929252275437e-215,36852280.66449363
0.09,15.0,0.5,2,max_steps,50000,516,25001,7.418425611628148,890.2088440087302,36775263.63923249,5.756929254711435e-215,36775263.63923249
0.09,15.0,0.5,3,max_steps,50000,435,25001,6.2133258686725785,745.5972367822653,36729964.248794116,5.756929252946391e-215,36729964.248794116
0.09,15.0,0.5,4,max_steps,50000,434,25001,6.315561333070635,757.8654626914657,36912091.065092824,5.756929259851498e-215,36912091.065092824
0.09,15.0,1.0,0,max_steps,50000,433,25001,6.254958503971085,750.5931401628791,36956668.87671882,5.75692925032156e-215,36956668.87671882
0.09,15.0,1.0,1,max_steps,50000,404,25001,5.78988987370533,694.7850445718628,36852280.66449363,5.756929252275437e-215,36852280.66449363
0.09,15.0,1.0,2,max_steps,50000,516,25001,7.418425611628148,890.2088440087302,36775263.63923249,5.756929254711435e-215,36775263.63923249
0.09,15.0,1.0,3,max_steps,50000,435,25001,6.2133258686725785,745.5972367822653,36729964.248794116,5.756929252946391e-215,36729964.248794116
0.09,15.0,1.0,4,max_steps,50000,434,25001,6.315561333070635,757.8654626914657,36912091.065092824,5.756929259851498e-215,36912091.065092824
0.09,15.0,2.0,0,max_steps,50000,433,25001,6.254958503971085,750.5931401628791,36956668.87671882,5.75692925032156e-215,36956668.87671882
0.09,15.0,2.0,1,max_steps,50000,404,25001,5.78988987370533,694.7850445718628,36852280.66449363,5.756929252275437e-215,36852280.66449363
0.09,15.0,2.0,2,max_steps,50000,516,25001,7.418425611628148,890.2088440087302,36775263.63923249,5.756929254711435e-215,36775263.63923249
0.09,15.0,2.0,3,max_steps,50000,435,25001,6.2133258686725785,745.5972367822653,36729964.248794116,5.756929252946391e-215,36729964.248794116
0.09,15.0,2.0,4,max_steps,50000,434,25001,6.315561333070635,757.8654626914657,36912091.065092824,5.756929259851498e-215,36912091.065092824
